matchid,venue,innings,striker,bowler,runs
336005,Sawai Mansingh Stadium,2,SA Asnodkar,M Ntini,3
336004,Dr DY Patil Sports Academy,1,YV Takawale,GD McGrath,11
336004,Dr DY Patil Sports Academy,1,ST Jayasuriya,GD McGrath,6
336004,Dr DY Patil Sports Academy,1,YV Takawale,Mohammad Asif,5
336004,Dr DY Patil Sports Academy,1,ST Jayasuriya,Mohammad Asif,13
336004,Dr DY Patil Sports Academy,1,ST Jayasuriya,VY Mahesh,15
336004,Dr DY Patil Sports Academy,1,YV Takawale,VY Mahesh,0
336004,Dr DY Patil Sports Academy,2,G Gambhir,SM Pollock,1
336004,Dr DY Patil Sports Academy,2,V Sehwag,SM Pollock,7
336004,Dr DY Patil Sports Academy,2,V Sehwag,A Nehra,6
336004,Dr DY Patil Sports Academy,2,G Gambhir,A Nehra,0
336004,Dr DY Patil Sports Academy,2,S Dhawan,A Nehra,1
336004,Dr DY Patil Sports Academy,2,S Dhawan,SM Pollock,0
336004,Dr DY Patil Sports Academy,2,AB de Villiers,SM Pollock,3
336004,Dr DY Patil Sports Academy,2,AB de Villiers,A Nehra,11
336004,Dr DY Patil Sports Academy,2,AB de Villiers,DJ Bravo,7
336004,Dr DY Patil Sports Academy,2,V Sehwag,DJ Bravo,1
336006,M Chinnaswamy Stadium,1,W Jaffer,S Sreesanth,1
336006,M Chinnaswamy Stadium,1,CL White,S Sreesanth,0
336006,M Chinnaswamy Stadium,1,JH Kallis,S Sreesanth,0
336006,M Chinnaswamy Stadium,1,V Kohli,IK Pathan,10
336006,M Chinnaswamy Stadium,1,V Kohli,S Sreesanth,4
336006,M Chinnaswamy Stadium,1,R Dravid,S Sreesanth,4
336006,M Chinnaswamy Stadium,1,V Kohli,Gagandeep Singh,1
336006,M Chinnaswamy Stadium,1,R Dravid,Gagandeep Singh,6
336006,M Chinnaswamy Stadium,2,SE Marsh,DW Steyn,6
336006,M Chinnaswamy Stadium,2,JR Hopes,DW Steyn,1
336006,M Chinnaswamy Stadium,2,JR Hopes,Z Khan,5
336006,M Chinnaswamy Stadium,2,RR Sarwan,Z Khan,11
336006,M Chinnaswamy Stadium,2,RR Sarwan,DW Steyn,8
336006,M Chinnaswamy Stadium,2,SE Marsh,Z Khan,1
336006,M Chinnaswamy Stadium,2,SE Marsh,P Kumar,7
336006,M Chinnaswamy Stadium,2,RR Sarwan,P Kumar,5
336006,M Chinnaswamy Stadium,2,RR Sarwan,JH Kallis,6
336006,M Chinnaswamy Stadium,2,SE Marsh,JH Kallis,2
336007,"MA Chidambaram Stadium, Chepauk",1,PA Patel,DP Vijaykumar,4
336007,"MA Chidambaram Stadium, Chepauk",1,S Anirudha,RP Singh,6
336007,"MA Chidambaram Stadium, Chepauk",1,SP Fleming,RP Singh,6
336007,"MA Chidambaram Stadium, Chepauk",1,SP Fleming,DP Vijaykumar,9
336007,"MA Chidambaram Stadium, Chepauk",1,SK Raina,RP Singh,1
336007,"MA Chidambaram Stadium, Chepauk",1,SK Raina,DP Vijaykumar,5
336007,"MA Chidambaram Stadium, Chepauk",1,SP Fleming,SB Styris,1
336007,"MA Chidambaram Stadium, Chepauk",1,SK Raina,SB Styris,1
336007,"MA Chidambaram Stadium, Chepauk",1,S Badrinath,SB Styris,1
336007,"MA Chidambaram Stadium, Chepauk",2,AC Gilchrist,M Ntini,23
336007,"MA Chidambaram Stadium, Chepauk",2,HH Gibbs,M Ntini,10
336007,"MA Chidambaram Stadium, Chepauk",2,AC Gilchrist,MS Gony,6
336007,"MA Chidambaram Stadium, Chepauk",2,HH Gibbs,MS Gony,0
336007,"MA Chidambaram Stadium, Chepauk",2,AC Gilchrist,JA Morkel,9
336007,"MA Chidambaram Stadium, Chepauk",2,SB Styris,MS Gony,1
336007,"MA Chidambaram Stadium, Chepauk",2,SB Styris,M Ntini,1
336008,Dr DY Patil Sports Academy,1,GC Smith,SM Pollock,2
336008,Dr DY Patil Sports Academy,1,SA Asnodkar,SM Pollock,12
336008,Dr DY Patil Sports Academy,1,GC Smith,A Nehra,3
336008,Dr DY Patil Sports Academy,1,SA Asnodkar,A Nehra,4
336008,Dr DY Patil Sports Academy,1,YK Pathan,SM Pollock,1
336008,Dr DY Patil Sports Academy,1,YK Pathan,A Nehra,0
336008,Dr DY Patil Sports Academy,1,SR Watson,A Nehra,5
336008,Dr DY Patil Sports Academy,1,SR Watson,SM Pollock,4
336008,Dr DY Patil Sports Academy,1,SR Watson,DS Kulkarni,11
336008,Dr DY Patil Sports Academy,1,SA Asnodkar,DS Kulkarni,6
336008,Dr DY Patil Sports Academy,2,YV Takawale,Sohail Tanvir,3
336008,Dr DY Patil Sports Academy,2,ST Jayasuriya,MM Patel,12
336008,Dr DY Patil Sports Academy,2,YV Takawale,MM Patel,10
336008,Dr DY Patil Sports Academy,2,ST Jayasuriya,Sohail Tanvir,1
336008,Dr DY Patil Sports Academy,2,YV Takawale,SK Trivedi,8
336009,Feroz Shah Kotla,1,G Gambhir,MS Gony,13
336009,Feroz Shah Kotla,1,V Sehwag,MS Gony,11
336009,Feroz Shah Kotla,1,G Gambhir,JA Morkel,8
336009,Feroz Shah Kotla,1,V Sehwag,JA Morkel,14
336009,Feroz Shah Kotla,1,AB de Villiers,JA Morkel,0
336009,Feroz Shah Kotla,1,S Dhawan,JA Morkel,4
336009,Feroz Shah Kotla,2,S Vidyut,GD McGrath,11
336009,Feroz Shah Kotla,2,SP Fleming,GD McGrath,2
336009,Feroz Shah Kotla,2,S Vidyut,Mohammad Asif,9
336009,Feroz Shah Kotla,2,SP Fleming,Mohammad Asif,6
336009,Feroz Shah Kotla,2,SP Fleming,VY Mahesh,10
336009,Feroz Shah Kotla,2,S Vidyut,VY Mahesh,16
336009,Feroz Shah Kotla,2,S Vidyut,PJ Sangwan,7
336009,Feroz Shah Kotla,2,SP Fleming,PJ Sangwan,1
336010,Eden Gardens,1,A Chopra,DW Steyn,1
336010,Eden Gardens,1,BJ Hodge,DW Steyn,5
336010,Eden Gardens,1,BJ Hodge,Z Khan,6
336010,Eden Gardens,1,A Chopra,Z Khan,1
336010,Eden Gardens,1,SC Ganguly,DW Steyn,6
336010,Eden Gardens,1,SC Ganguly,Z Khan,6
336010,Eden Gardens,1,DJ Hussey,Z Khan,0
336010,Eden Gardens,1,SC Ganguly,P Kumar,1
336010,Eden Gardens,1,DJ Hussey,P Kumar,10
336010,Eden Gardens,1,SC Ganguly,R Vinay Kumar,4
336010,Eden Gardens,1,DJ Hussey,R Vinay Kumar,1
336010,Eden Gardens,2,J Arunkumar,AB Dinda,9
336010,Eden Gardens,2,S Chanderpaul,I Sharma,5
336010,Eden Gardens,2,J Arunkumar,I Sharma,1
336010,Eden Gardens,2,S Chanderpaul,AB Dinda,3
336010,Eden Gardens,2,MV Boucher,I Sharma,1
336010,Eden Gardens,2,J Arunkumar,Umar Gul,13
336010,Eden Gardens,2,R Dravid,Umar Gul,0
336010,Eden Gardens,2,MV Boucher,SC Ganguly,2
336010,Eden Gardens,2,R Dravid,SC Ganguly,1
336011,Sawai Mansingh Stadium,1,AC Gilchrist,Sohail Tanvir,20
336011,Sawai Mansingh Stadium,1,HH Gibbs,SR Watson,7
336011,Sawai Mansingh Stadium,1,AC Gilchrist,SR Watson,10
336011,Sawai Mansingh Stadium,1,HH Gibbs,MM Patel,4
336011,Sawai Mansingh Stadium,1,AC Gilchrist,MM Patel,9
336011,Sawai Mansingh Stadium,2,GC Smith,DP Vijaykumar,9
336011,Sawai Mansingh Stadium,2,YK Pathan,DP Vijaykumar,1
336011,Sawai Mansingh Stadium,2,YK Pathan,RP Singh,7
336011,Sawai Mansingh Stadium,2,GC Smith,RP Singh,2
336011,Sawai Mansingh Stadium,2,YK Pathan,SB Styris,9
336011,Sawai Mansingh Stadium,2,GC Smith,SB Styris,5
336011,Sawai Mansingh Stadium,2,GC Smith,PP Ojha,2
336011,Sawai Mansingh Stadium,2,YK Pathan,PP Ojha,15
336013,"MA Chidambaram Stadium, Chepauk",1,S Vidyut,S Sreesanth,10
336013,"MA Chidambaram Stadium, Chepauk",1,SK Raina,S Sreesanth,4
336013,"MA Chidambaram Stadium, Chepauk",1,SP Fleming,IK Pathan,1
336013,"MA Chidambaram Stadium, Chepauk",1,SK Raina,IK Pathan,8
336013,"MA Chidambaram Stadium, Chepauk",1,SP Fleming,S Sreesanth,0
336013,"MA Chidambaram Stadium, Chepauk",1,S Badrinath,S Sreesanth,11
336013,"MA Chidambaram Stadium, Chepauk",1,S Badrinath,IK Pathan,4
336013,"MA Chidambaram Stadium, Chepauk",1,SK Raina,VRV Singh,7
336013,"MA Chidambaram Stadium, Chepauk",1,S Badrinath,VRV Singh,8
336013,"MA Chidambaram Stadium, Chepauk",2,SE Marsh,MS Gony,7
336013,"MA Chidambaram Stadium, Chepauk",2,JR Hopes,MS Gony,11
336013,"MA Chidambaram Stadium, Chepauk",2,JR Hopes,JA Morkel,3
336013,"MA Chidambaram Stadium, Chepauk",2,SE Marsh,JA Morkel,10
336013,"MA Chidambaram Stadium, Chepauk",2,K Goel,MS Gony,0
336013,"MA Chidambaram Stadium, Chepauk",2,K Goel,JA Morkel,1
336013,"MA Chidambaram Stadium, Chepauk",2,RR Sarwan,MS Gony,1
336013,"MA Chidambaram Stadium, Chepauk",2,RR Sarwan,JA Morkel,2
336014,"Rajiv Gandhi International Stadium, Uppal",1,Salman Butt,WPUJC Vaas,4
336014,"Rajiv Gandhi International Stadium, Uppal",1,SC Ganguly,WPUJC Vaas,12
336014,"Rajiv Gandhi International Stadium, Uppal",1,A Chopra,DP Vijaykumar,1
336014,"Rajiv Gandhi International Stadium, Uppal",1,SC Ganguly,DP Vijaykumar,10
336014,"Rajiv Gandhi International Stadium, Uppal",1,A Chopra,WPUJC Vaas,1
336014,"Rajiv Gandhi International Stadium, Uppal",1,SC Ganguly,SB Styris,5
336014,"Rajiv Gandhi International Stadium, Uppal",1,SC Ganguly,RP Singh,5
336014,"Rajiv Gandhi International Stadium, Uppal",1,A Chopra,RP Singh,5
336014,"Rajiv Gandhi International Stadium, Uppal",2,AC Gilchrist,AB Dinda,15
336014,"Rajiv Gandhi International Stadium, Uppal",2,HH Gibbs,AB Dinda,5
336014,"Rajiv Gandhi International Stadium, Uppal",2,AC Gilchrist,I Sharma,10
336014,"Rajiv Gandhi International Stadium, Uppal",2,HH Gibbs,I Sharma,1
336014,"Rajiv Gandhi International Stadium, Uppal",2,DB Ravi Teja,AB Dinda,5
336014,"Rajiv Gandhi International Stadium, Uppal",2,DB Ravi Teja,I Sharma,5
336014,"Rajiv Gandhi International Stadium, Uppal",2,DB Ravi Teja,Umar Gul,0
336014,"Rajiv Gandhi International Stadium, Uppal",2,SB Styris,Umar Gul,3
336014,"Rajiv Gandhi International Stadium, Uppal",2,RG Sharma,Umar Gul,11
336015,Sawai Mansingh Stadium,1,G Gambhir,AD Mascarenhas,13
336015,Sawai Mansingh Stadium,1,V Sehwag,AD Mascarenhas,7
336015,Sawai Mansingh Stadium,1,V Sehwag,SR Watson,5
336015,Sawai Mansingh Stadium,1,G Gambhir,SR Watson,12
336015,Sawai Mansingh Stadium,1,V Sehwag,MM Patel,8
336015,Sawai Mansingh Stadium,1,G Gambhir,MM Patel,2
336015,Sawai Mansingh Stadium,2,YK Pathan,GD McGrath,2
336015,Sawai Mansingh Stadium,2,GC Smith,GD McGrath,3
336015,Sawai Mansingh Stadium,2,YK Pathan,MF Maharoof,6
336015,Sawai Mansingh Stadium,2,GC Smith,MF Maharoof,2
336015,Sawai Mansingh Stadium,2,M Kaif,MF Maharoof,1
336015,Sawai Mansingh Stadium,2,M Kaif,GD McGrath,1
336015,Sawai Mansingh Stadium,2,GC Smith,PJ Sangwan,5
336015,Sawai Mansingh Stadium,2,SR Watson,PJ Sangwan,1
336016,"Punjab Cricket Association Stadium, Mohali",1,J Arunkumar,S Sreesanth,1
336016,"Punjab Cricket Association Stadium, Mohali",1,V Kohli,S Sreesanth,4
336016,"Punjab Cricket Association Stadium, Mohali",1,J Arunkumar,IK Pathan,1
336016,"Punjab Cricket Association Stadium, Mohali",1,V Kohli,IK Pathan,9
336016,"Punjab Cricket Association Stadium, Mohali",1,Misbah-ul-Haq,S Sreesanth,20
336016,"Punjab Cricket Association Stadium, Mohali",1,Misbah-ul-Haq,IK Pathan,1
336016,"Punjab Cricket Association Stadium, Mohali",1,V Kohli,PP Chawla,13
336016,"Punjab Cricket Association Stadium, Mohali",1,R Dravid,PP Chawla,1
336016,"Punjab Cricket Association Stadium, Mohali",1,CL White,PP Chawla,0
336016,"Punjab Cricket Association Stadium, Mohali",2,SE Marsh,DW Steyn,9
336016,"Punjab Cricket Association Stadium, Mohali",2,JR Hopes,DW Steyn,3
336016,"Punjab Cricket Association Stadium, Mohali",2,SE Marsh,Z Khan,3
336016,"Punjab Cricket Association Stadium, Mohali",2,SE Marsh,P Kumar,3
336016,"Punjab Cricket Association Stadium, Mohali",2,JR Hopes,P Kumar,9
336016,"Punjab Cricket Association Stadium, Mohali",2,JR Hopes,Z Khan,15
336017,Eden Gardens,1,Salman Butt,GD McGrath,7
336017,Eden Gardens,1,A Chopra,GD McGrath,2
336017,Eden Gardens,1,Salman Butt,PJ Sangwan,13
336017,Eden Gardens,1,A Chopra,PJ Sangwan,7
336017,Eden Gardens,1,A Chopra,VY Mahesh,5
336017,Eden Gardens,1,Salman Butt,VY Mahesh,1
336017,Eden Gardens,2,G Gambhir,Shoaib Akhtar,1
336017,Eden Gardens,2,V Sehwag,Shoaib Akhtar,1
336017,Eden Gardens,2,AB de Villiers,Shoaib Akhtar,4
336017,Eden Gardens,2,AB de Villiers,I Sharma,2
336017,Eden Gardens,2,G Gambhir,I Sharma,9
336017,Eden Gardens,2,MK Tiwary,Shoaib Akhtar,1
336017,Eden Gardens,2,MK Tiwary,AB Dinda,9
336017,Eden Gardens,2,AB de Villiers,AB Dinda,1
336017,Eden Gardens,2,TM Dilshan,Shoaib Akhtar,4
336017,Eden Gardens,2,S Dhawan,AB Dinda,5
336017,Eden Gardens,2,TM Dilshan,AB Dinda,0
336018,Wankhede Stadium,1,S Vidyut,SM Pollock,4
336018,Wankhede Stadium,1,SP Fleming,SM Pollock,5
336018,Wankhede Stadium,1,S Vidyut,A Nehra,12
336018,Wankhede Stadium,1,SK Raina,A Nehra,1
336018,Wankhede Stadium,1,SP Fleming,A Nehra,1
336018,Wankhede Stadium,1,SK Raina,SM Pollock,0
336018,Wankhede Stadium,1,SP Fleming,DJ Bravo,5
336018,Wankhede Stadium,1,SK Raina,DJ Bravo,0
336018,Wankhede Stadium,1,S Badrinath,DJ Bravo,0
336018,Wankhede Stadium,2,ST Jayasuriya,MS Gony,26
336018,Wankhede Stadium,2,SR Tendulkar,MS Gony,5
336018,Wankhede Stadium,2,ST Jayasuriya,JA Morkel,40
336018,Wankhede Stadium,2,SR Tendulkar,JA Morkel,7
336020,Feroz Shah Kotla,1,G Gambhir,DP Vijaykumar,12
336020,Feroz Shah Kotla,1,V Sehwag,DP Vijaykumar,0
336020,Feroz Shah Kotla,1,G Gambhir,RP Singh,18
336020,Feroz Shah Kotla,1,S Dhawan,RP Singh,7
336020,Feroz Shah Kotla,1,S Dhawan,DP Vijaykumar,3
336020,Feroz Shah Kotla,1,G Gambhir,PM Sarvesh Kumar,7
336020,Feroz Shah Kotla,1,S Dhawan,PM Sarvesh Kumar,1
336020,Feroz Shah Kotla,2,AC Gilchrist,GD McGrath,5
336020,Feroz Shah Kotla,2,Shahid Afridi,GD McGrath,14
336020,Feroz Shah Kotla,2,Shahid Afridi,Mohammad Asif,12
336020,Feroz Shah Kotla,2,AC Gilchrist,Mohammad Asif,10
336020,Feroz Shah Kotla,2,HH Gibbs,GD McGrath,14
336020,Feroz Shah Kotla,2,HH Gibbs,Mohammad Asif,6
336020,Feroz Shah Kotla,2,HH Gibbs,MF Maharoof,2
336020,Feroz Shah Kotla,2,Shahid Afridi,MF Maharoof,8
336021,Wankhede Stadium,1,Salman Butt,SM Pollock,8
336021,Wankhede Stadium,1,A Chopra,SM Pollock,1
336021,Wankhede Stadium,1,Salman Butt,A Nehra,7
336021,Wankhede Stadium,1,SC Ganguly,SM Pollock,0
336021,Wankhede Stadium,1,DJ Hussey,A Nehra,4
336021,Wankhede Stadium,1,SC Ganguly,A Nehra,1
336021,Wankhede Stadium,1,DJ Hussey,SM Pollock,0
336021,Wankhede Stadium,1,Mohammad Hafeez,SM Pollock,1
336021,Wankhede Stadium,1,Mohammad Hafeez,DJ Bravo,5
336021,Wankhede Stadium,2,ST Jayasuriya,Shoaib Akhtar,28
336021,Wankhede Stadium,2,SR Tendulkar,Shoaib Akhtar,0
336021,Wankhede Stadium,2,RV Uthappa,Shoaib Akhtar,1
336021,Wankhede Stadium,2,ST Jayasuriya,I Sharma,25
336021,Wankhede Stadium,2,RV Uthappa,I Sharma,9
336021,Wankhede Stadium,2,DJ Thornely,I Sharma,0
336021,Wankhede Stadium,2,ST Jayasuriya,AB Agarkar,4
336021,Wankhede Stadium,2,DJ Thornely,AB Agarkar,1
336023,Sawai Mansingh Stadium,1,GC Smith,Z Khan,13
336023,Sawai Mansingh Stadium,1,SA Asnodkar,Z Khan,9
336023,Sawai Mansingh Stadium,1,GC Smith,P Kumar,7
336023,Sawai Mansingh Stadium,1,SA Asnodkar,P Kumar,13
336023,Sawai Mansingh Stadium,1,SA Asnodkar,JH Kallis,9
336023,Sawai Mansingh Stadium,2,J Arunkumar,Sohail Tanvir,0
336023,Sawai Mansingh Stadium,2,V Kohli,Sohail Tanvir,2
336023,Sawai Mansingh Stadium,2,V Kohli,MM Patel,2
336023,Sawai Mansingh Stadium,2,Misbah-ul-Haq,MM Patel,0
336023,Sawai Mansingh Stadium,2,JH Kallis,MM Patel,10
336023,Sawai Mansingh Stadium,2,CL White,Sohail Tanvir,2
336023,Sawai Mansingh Stadium,2,CL White,MM Patel,5
336023,Sawai Mansingh Stadium,2,JH Kallis,Sohail Tanvir,2
336022,Feroz Shah Kotla,1,G Gambhir,S Sreesanth,21
336022,Feroz Shah Kotla,1,V Sehwag,S Sreesanth,12
336022,Feroz Shah Kotla,1,G Gambhir,IK Pathan,13
336022,Feroz Shah Kotla,1,V Sehwag,VRV Singh,17
336022,Feroz Shah Kotla,1,G Gambhir,VRV Singh,5
336022,Feroz Shah Kotla,2,SE Marsh,GD McGrath,2
336022,Feroz Shah Kotla,2,JR Hopes,GD McGrath,3
336022,Feroz Shah Kotla,2,SE Marsh,PJ Sangwan,0
336022,Feroz Shah Kotla,2,JR Hopes,PJ Sangwan,2
336022,Feroz Shah Kotla,2,Yuvraj Singh,PJ Sangwan,10
336022,Feroz Shah Kotla,2,Yuvraj Singh,GD McGrath,13
336022,Feroz Shah Kotla,2,LA Pomersbach,A Mishra,9
336022,Feroz Shah Kotla,2,JR Hopes,A Mishra,0
336022,Feroz Shah Kotla,2,DPMD Jayawardene,A Mishra,12
336022,Feroz Shah Kotla,2,DPMD Jayawardene,V Sehwag,14
336022,Feroz Shah Kotla,2,LA Pomersbach,V Sehwag,8
336024,"Rajiv Gandhi International Stadium, Uppal",1,ST Jayasuriya,DP Vijaykumar,11
336024,"Rajiv Gandhi International Stadium, Uppal",1,SR Tendulkar,DNT Zoysa,3
336024,"Rajiv Gandhi International Stadium, Uppal",1,ST Jayasuriya,DNT Zoysa,18
336024,"Rajiv Gandhi International Stadium, Uppal",1,SR Tendulkar,Y Venugopal Rao,1
336024,"Rajiv Gandhi International Stadium, Uppal",1,ST Jayasuriya,Y Venugopal Rao,8
336024,"Rajiv Gandhi International Stadium, Uppal",1,DJ Thornely,Y Venugopal Rao,0
336024,"Rajiv Gandhi International Stadium, Uppal",1,SR Tendulkar,RP Singh,13
336024,"Rajiv Gandhi International Stadium, Uppal",1,DJ Thornely,RP Singh,1
336024,"Rajiv Gandhi International Stadium, Uppal",1,DJ Thornely,DNT Zoysa,2
336024,"Rajiv Gandhi International Stadium, Uppal",2,AC Gilchrist,A Nehra,10
336024,"Rajiv Gandhi International Stadium, Uppal",2,AC Gilchrist,DJ Bravo,4
336024,"Rajiv Gandhi International Stadium, Uppal",2,Shahid Afridi,DJ Bravo,0
336024,"Rajiv Gandhi International Stadium, Uppal",2,RG Sharma,DJ Bravo,5
336024,"Rajiv Gandhi International Stadium, Uppal",2,RG Sharma,A Nehra,1
336024,"Rajiv Gandhi International Stadium, Uppal",2,AC Gilchrist,CRD Fernando,0
336024,"Rajiv Gandhi International Stadium, Uppal",2,RG Sharma,CRD Fernando,0
336024,"Rajiv Gandhi International Stadium, Uppal",2,Y Venugopal Rao,CRD Fernando,2
336024,"Rajiv Gandhi International Stadium, Uppal",2,LPC Silva,CRD Fernando,1
336024,"Rajiv Gandhi International Stadium, Uppal",2,LPC Silva,RR Raje,9
336025,Eden Gardens,1,Salman Butt,M Ntini,13
336025,Eden Gardens,1,Mohammad Hafeez,M Ntini,6
336025,Eden Gardens,1,Mohammad Hafeez,MS Gony,1
336025,Eden Gardens,1,Salman Butt,MS Gony,11
336025,Eden Gardens,1,SC Ganguly,M Ntini,1
336025,Eden Gardens,1,SC Ganguly,MS Gony,2
336025,Eden Gardens,1,DB Das,MS Gony,1
336025,Eden Gardens,2,PA Patel,Shoaib Akhtar,4
336025,Eden Gardens,2,SP Fleming,Shoaib Akhtar,10
336025,Eden Gardens,2,PA Patel,I Sharma,7
336025,Eden Gardens,2,SP Fleming,I Sharma,9
336025,Eden Gardens,2,PA Patel,AB Dinda,1
336025,Eden Gardens,2,SP Fleming,AB Dinda,5
336025,Eden Gardens,2,SP Fleming,AB Agarkar,2
336025,Eden Gardens,2,PA Patel,AB Agarkar,5
336026,M Chinnaswamy Stadium,1,JH Kallis,GD McGrath,8
336026,M Chinnaswamy Stadium,1,B Chipli,GD McGrath,1
336026,M Chinnaswamy Stadium,1,JH Kallis,PJ Sangwan,17
336026,M Chinnaswamy Stadium,1,B Chipli,PJ Sangwan,2
336026,M Chinnaswamy Stadium,1,JH Kallis,VY Mahesh,7
336026,M Chinnaswamy Stadium,1,SP Goswami,VY Mahesh,6
336026,M Chinnaswamy Stadium,2,G Gambhir,DW Steyn,17
336026,M Chinnaswamy Stadium,2,V Sehwag,DW Steyn,1
336026,M Chinnaswamy Stadium,2,V Sehwag,Z Khan,14
336026,M Chinnaswamy Stadium,2,G Gambhir,Z Khan,13
336026,M Chinnaswamy Stadium,2,G Gambhir,P Kumar,10
336026,M Chinnaswamy Stadium,2,V Sehwag,P Kumar,5
336026,M Chinnaswamy Stadium,2,G Gambhir,JH Kallis,2
336026,M Chinnaswamy Stadium,2,V Sehwag,JH Kallis,9
336027,Eden Gardens,1,Salman Butt,Sohail Tanvir,3
336027,Eden Gardens,1,Mohammad Hafeez,Sohail Tanvir,5
336027,Eden Gardens,1,Mohammad Hafeez,MM Patel,0
336027,Eden Gardens,1,SC Ganguly,MM Patel,1
336027,Eden Gardens,1,Salman Butt,SR Watson,7
336027,Eden Gardens,1,SC Ganguly,Sohail Tanvir,1
336027,Eden Gardens,1,Salman Butt,MM Patel,9
336027,Eden Gardens,1,SC Ganguly,SR Watson,6
336027,Eden Gardens,2,GC Smith,AB Dinda,8
336027,Eden Gardens,2,SA Asnodkar,I Sharma,5
336027,Eden Gardens,2,GC Smith,I Sharma,11
336027,Eden Gardens,2,Sohail Tanvir,AB Dinda,1
336027,Eden Gardens,2,Sohail Tanvir,I Sharma,1
336027,Eden Gardens,2,GC Smith,AB Agarkar,5
336027,Eden Gardens,2,Sohail Tanvir,AB Agarkar,11
336027,Eden Gardens,2,Sohail Tanvir,Umar Gul,0
336027,Eden Gardens,2,GC Smith,Umar Gul,0
336027,Eden Gardens,2,SR Watson,Umar Gul,0
336028,Wankhede Stadium,1,SE Marsh,SM Pollock,7
336028,Wankhede Stadium,1,JR Hopes,SM Pollock,0
336028,Wankhede Stadium,1,LA Pomersbach,SM Pollock,7
336028,Wankhede Stadium,1,SE Marsh,A Nehra,6
336028,Wankhede Stadium,1,LA Pomersbach,A Nehra,10
336028,Wankhede Stadium,1,LA Pomersbach,VS Yeligati,2
336028,Wankhede Stadium,1,SE Marsh,VS Yeligati,11
336028,Wankhede Stadium,2,ST Jayasuriya,S Sreesanth,11
336028,Wankhede Stadium,2,SR Tendulkar,S Sreesanth,1
336028,Wankhede Stadium,2,ST Jayasuriya,IK Pathan,18
336028,Wankhede Stadium,2,SR Tendulkar,IK Pathan,7
336028,Wankhede Stadium,2,DR Smith,S Sreesanth,16
336028,Wankhede Stadium,2,DR Smith,IK Pathan,3
336028,Wankhede Stadium,2,SR Tendulkar,VRV Singh,12
336029,"MA Chidambaram Stadium, Chepauk",1,JH Kallis,M Ntini,5
336029,"MA Chidambaram Stadium, Chepauk",1,SP Goswami,M Ntini,6
336029,"MA Chidambaram Stadium, Chepauk",1,SP Goswami,MS Gony,4
336029,"MA Chidambaram Stadium, Chepauk",1,JH Kallis,MS Gony,0
336029,"MA Chidambaram Stadium, Chepauk",1,V Kohli,MS Gony,2
336029,"MA Chidambaram Stadium, Chepauk",1,V Kohli,M Ntini,5
336029,"MA Chidambaram Stadium, Chepauk",1,R Dravid,MS Gony,1
336029,"MA Chidambaram Stadium, Chepauk",2,PA Patel,DW Steyn,25
336029,"MA Chidambaram Stadium, Chepauk",2,SP Fleming,P Kumar,15
336029,"MA Chidambaram Stadium, Chepauk",2,PA Patel,P Kumar,0
336029,"MA Chidambaram Stadium, Chepauk",2,SP Fleming,A Kumble,1
336029,"MA Chidambaram Stadium, Chepauk",2,PA Patel,A Kumble,1
336029,"MA Chidambaram Stadium, Chepauk",2,PA Patel,JH Kallis,1
336029,"MA Chidambaram Stadium, Chepauk",2,SP Fleming,JH Kallis,1
336031,"Punjab Cricket Association Stadium, Mohali",1,AC Gilchrist,S Sreesanth,7
336031,"Punjab Cricket Association Stadium, Mohali",1,HH Gibbs,S Sreesanth,14
336031,"Punjab Cricket Association Stadium, Mohali",1,AC Gilchrist,VRV Singh,15
336031,"Punjab Cricket Association Stadium, Mohali",1,HH Gibbs,VRV Singh,3
336031,"Punjab Cricket Association Stadium, Mohali",1,AC Gilchrist,RR Powar,1
336031,"Punjab Cricket Association Stadium, Mohali",1,HH Gibbs,RR Powar,2
336031,"Punjab Cricket Association Stadium, Mohali",2,SE Marsh,RP Singh,15
336031,"Punjab Cricket Association Stadium, Mohali",2,KC Sangakkara,RP Singh,10
336031,"Punjab Cricket Association Stadium, Mohali",2,KC Sangakkara,DP Vijaykumar,11
336031,"Punjab Cricket Association Stadium, Mohali",2,SE Marsh,DP Vijaykumar,13
336031,"Punjab Cricket Association Stadium, Mohali",2,KC Sangakkara,Y Venugopal Rao,12
336031,"Punjab Cricket Association Stadium, Mohali",2,SE Marsh,SB Styris,2
336031,"Punjab Cricket Association Stadium, Mohali",2,KC Sangakkara,SB Styris,11
336032,Feroz Shah Kotla,1,ST Jayasuriya,GD McGrath,5
336032,Feroz Shah Kotla,1,SR Tendulkar,GD McGrath,9
336032,Feroz Shah Kotla,1,ST Jayasuriya,B Geeves,19
336032,Feroz Shah Kotla,1,SR Tendulkar,B Geeves,7
336032,Feroz Shah Kotla,1,SR Tendulkar,MF Maharoof,2
336032,Feroz Shah Kotla,1,ST Jayasuriya,MF Maharoof,1
336032,Feroz Shah Kotla,1,SR Tendulkar,VY Mahesh,1
336032,Feroz Shah Kotla,1,ST Jayasuriya,VY Mahesh,16
336032,Feroz Shah Kotla,2,G Gambhir,SM Pollock,1
336032,Feroz Shah Kotla,2,V Sehwag,SM Pollock,18
336032,Feroz Shah Kotla,2,G Gambhir,A Nehra,7
336032,Feroz Shah Kotla,2,V Sehwag,A Nehra,0
336032,Feroz Shah Kotla,2,S Dhawan,A Nehra,6
